route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
622,2,t26F-b183D-sl2,"To Olympia Transit Center",1,6205,6619_shp,1,1
622,2,t276-b1839-sl2,"To The Meadows",0,6201,6632_shp,1,1
622,2,t28D-b183E-sl2,"To Olympia Transit Center",1,6206,6619_shp,1,1
622,2,t2BC-b183B-sl2,"To The Meadows",0,6203,6632_shp,1,1
622,2,t2D3-b1839-sl2,"To Olympia Transit Center",1,6201,6619_shp,1,1
622,2,t2DA-b183C-sl2,"To The Meadows",0,6204,6632_shp,1,1
622,2,t2F1-b183B-sl2,"To Olympia Transit Center",1,6203,6619_shp,1,1
622,2,t320-b183F-sl2,"To The Meadows",0,6207,6632_shp,1,1
622,2,t337-b183C-sl2,"To Olympia Transit Center",1,6204,6619_shp,1,1
622,2,t33E-b183A-sl2,"To The Meadows",0,6202,6632_shp,1,1
622,2,t355-b183F-sl2,"To Olympia Transit Center",1,6207,6619_shp,1,1
622,2,t384-b183D-sl2,"To The Meadows",0,6205,6632_shp,1,1
622,2,t39B-b183A-sl2,"To Olympia Transit Center",1,6202,6619_shp,1,1
622,2,t3A2-b183E-sl2,"To The Meadows",0,6206,6632_shp,1,1
622,2,t3B9-b183D-sl2,"To Olympia Transit Center",1,6205,6619_shp,1,1
622,2,t3E8-b1839-sl2,"To The Meadows",0,6201,6632_shp,1,1
622,2,t3FF-b183E-sl2,"To Olympia Transit Center",1,6206,6619_shp,1,1
622,2,t406-b183B-sl2,"To The Meadows",0,6203,6632_shp,1,1
622,2,t41D-b1839-sl2,"To Olympia Transit Center",1,6201,6619_shp,1,1
622,2,t44C-b183C-sl2,"To The Meadows",0,6204,6632_shp,1,1
622,2,t468-b183B-sl2,"To Olympia Transit Center",1,6203,6619_shp,1,1
622,2,t46A-b183F-sl2,"To The Meadows",0,6207,6632_shp,1,1
622,2,t486-b183C-sl2,"To Olympia Transit Center",1,6204,6619_shp,1,1
622,2,t4B0-b183A-sl2,"To The Meadows",0,6202,6632_shp,1,1
622,2,t4CC-b183F-sl2,"To Olympia Transit Center",1,6207,6619_shp,1,1
622,2,t4CE-b183B-sl2,"To The Meadows",0,6203,6632_shp,1,1
622,2,t4EA-b183A-sl2,"To Olympia Transit Center",1,6202,6619_shp,1,1
622,2,t514-b183C-sl2,"To The Meadows",0,6204,6632_shp,1,1
622,2,t530-b183B-sl2,"To Olympia Transit Center",1,6203,6619_shp,1,1
622,2,t532-b183F-sl2,"To The Meadows",0,6207,6632_shp,1,1
622,2,t54E-b183C-sl2,"To Olympia Transit Center",1,6204,6619_shp,1,1
622,2,t578-b183A-sl2,"To The Meadows",0,6202,6632_shp,1,1
622,2,t594-b183F-sl2,"To Olympia Transit Center",1,6207,6619_shp,1,1
622,2,t596-b183B-sl2,"To The Meadows",0,6203,6632_shp,1,1
622,2,t5B2-b183A-sl2,"To Olympia Transit Center",1,6202,6619_shp,1,1
622,2,t5DC-b183C-sl2,"To The Meadows",0,6204,6632_shp,1,1
622,2,t5F8-b183B-sl2,"To Olympia Transit Center",1,6203,6619_shp,1,1
622,2,t5FA-b183F-sl2,"To The Meadows",0,6207,6632_shp,1,1
622,2,t616-b183C-sl2,"To Olympia Transit Center",1,6204,6619_shp,1,1
622,2,t640-b183A-sl2,"To The Meadows",0,6202,6632_shp,1,1
622,2,t65C-b183F-sl2,"To Olympia Transit Center",1,6207,6619_shp,1,1
622,2,t65E-b183B-sl2,"To The Meadows",0,6203,6632_shp,1,1
622,2,t67A-b183A-sl2,"To Olympia Transit Center",1,6202,6619_shp,1,1
622,2,t6A4-b183C-sl2,"To The Meadows",0,6204,6632_shp,1,1
622,2,t6C0-b183B-sl2,"To Olympia Transit Center",1,6203,6619_shp,1,1
622,2,t6C2-b183F-sl2,"To The Meadows",0,6207,6632_shp,1,1
622,2,t6DE-b183C-sl2,"To Olympia Transit Center",1,6204,6619_shp,1,1
622,2,t708-b183A-sl2,"To The Meadows",0,6202,6632_shp,1,1
622,2,t724-b183F-sl2,"To Olympia Transit Center",1,6207,6619_shp,1,1
622,2,t726-b183B-sl2,"To The Meadows",0,6203,6632_shp,1,1
622,2,t784-b183B-sl2,"To Olympia Transit Center",1,6203,6619_shp,1,1
622,2,t78A-b183F-sl2,"To The Meadows",0,6207,6632_shp,1,1
622,2,t7E8-b183F-sl2,"To Olympia Transit Center",1,6207,6619_shp,1,1
622,2,t7EE-b1773-sl2,"To The Meadows",0,6003,6632_shp,1,1
622,2,t83F-b1773-sl2,"To Olympia Transit Center",1,6003,6619_shp,1,1
622,2,t852-b4B1-sl2,"To The Meadows",0,1201,6632_shp,1,1
622,2,t8A3-b4B1-sl2,"To Olympia Transit Center",1,1201,6619_shp,1,1
622,3,t2BC-b183A-sl3,"To The Meadows",0,6202,6336_shp,1,1
622,3,t2C0-b1839-sl3,"To The Meadows",0,6201,6388_shp,1,1
622,3,t2D3-b1839-sl3,"To Olympia Transit Center",1,6201,6639_shp,1,1
622,3,t2DA-b183D-sl3,"To The Meadows",0,6205,6336_shp,1,1
622,3,t2F1-b183A-sl3,"To Olympia Transit Center",1,6202,6639_shp,1,1
622,3,t320-b183F-sl3,"To The Meadows",0,6207,6336_shp,1,1
622,3,t337-b183D-sl3,"To Olympia Transit Center",1,6205,6639_shp,1,1
622,3,t33E-b183B-sl3,"To The Meadows",0,6203,6336_shp,1,1
622,3,t355-b183F-sl3,"To Olympia Transit Center",1,6207,6639_shp,1,1
622,3,t384-b183C-sl3,"To The Meadows",0,6204,6336_shp,1,1
622,3,t39B-b183B-sl3,"To Olympia Transit Center",1,6203,6639_shp,1,1
622,3,t3A2-b183E-sl3,"To The Meadows",0,6206,6336_shp,1,1
622,3,t3B9-b183C-sl3,"To Olympia Transit Center",1,6204,6639_shp,1,1
622,3,t3E8-b1839-sl3,"To The Meadows",0,6201,6336_shp,1,1
622,3,t3FF-b183E-sl3,"To Olympia Transit Center",1,6206,6639_shp,1,1
622,3,t406-b183A-sl3,"To The Meadows",0,6202,6336_shp,1,1
622,3,t41D-b1839-sl3,"To Olympia Transit Center",1,6201,6639_shp,1,1
622,3,t44C-b183D-sl3,"To The Meadows",0,6205,6336_shp,1,1
622,3,t468-b183A-sl3,"To Olympia Transit Center",1,6202,6639_shp,1,1
622,3,t46A-b183F-sl3,"To The Meadows",0,6207,6336_shp,1,1
622,3,t486-b183D-sl3,"To Olympia Transit Center",1,6205,6639_shp,1,1
622,3,t4B0-b183B-sl3,"To The Meadows",0,6203,6336_shp,1,1
622,3,t4CC-b183F-sl3,"To Olympia Transit Center",1,6207,6639_shp,1,1
622,3,t4CE-b183A-sl3,"To The Meadows",0,6202,6336_shp,1,1
622,3,t4EA-b183B-sl3,"To Olympia Transit Center",1,6203,6639_shp,1,1
622,3,t514-b183D-sl3,"To The Meadows",0,6205,6336_shp,1,1
622,3,t530-b183A-sl3,"To Olympia Transit Center",1,6202,6639_shp,1,1
622,3,t532-b183F-sl3,"To The Meadows",0,6207,6336_shp,1,1
622,3,t54E-b183D-sl3,"To Olympia Transit Center",1,6205,6639_shp,1,1
622,3,t578-b183B-sl3,"To The Meadows",0,6203,6336_shp,1,1
622,3,t594-b183F-sl3,"To Olympia Transit Center",1,6207,6639_shp,1,1
622,3,t596-b183A-sl3,"To The Meadows",0,6202,6336_shp,1,1
622,3,t5B2-b183B-sl3,"To Olympia Transit Center",1,6203,6639_shp,1,1
622,3,t5DC-b183D-sl3,"To The Meadows",0,6205,6336_shp,1,1
622,3,t5F8-b183A-sl3,"To Olympia Transit Center",1,6202,6639_shp,1,1
622,3,t5FA-b183F-sl3,"To The Meadows",0,6207,6336_shp,1,1
622,3,t616-b183D-sl3,"To Olympia Transit Center",1,6205,6639_shp,1,1
622,3,t640-b183B-sl3,"To The Meadows",0,6203,6336_shp,1,1
622,3,t65C-b183F-sl3,"To Olympia Transit Center",1,6207,6639_shp,1,1
622,3,t65E-b183A-sl3,"To The Meadows",0,6202,6336_shp,1,1
622,3,t67A-b183B-sl3,"To Olympia Transit Center",1,6203,6639_shp,1,1
622,3,t6A4-b183D-sl3,"To The Meadows",0,6205,6336_shp,1,1
622,3,t6C0-b183A-sl3,"To Olympia Transit Center",1,6202,6639_shp,1,1
622,3,t6C2-b183F-sl3,"To The Meadows",0,6207,6336_shp,1,1
622,3,t6DE-b183D-sl3,"To Olympia Transit Center",1,6205,6639_shp,1,1
622,3,t708-b183B-sl3,"To The Meadows",0,6203,6336_shp,1,1
622,3,t724-b183F-sl3,"To Olympia Transit Center",1,6207,6639_shp,1,1
622,3,t726-b183A-sl3,"To The Meadows",0,6202,6336_shp,1,1
622,3,t784-b183A-sl3,"To Olympia Transit Center",1,6202,6639_shp,1,1
622,3,t78A-b183F-sl3,"To The Meadows",0,6207,6336_shp,1,1
622,3,t7E8-b183F-sl3,"To Olympia Transit Center",1,6207,6639_shp,1,1
622,3,t7EE-b1772-sl3,"To The Meadows",0,6002,6336_shp,1,1
622,3,t83F-b1772-sl3,"To Olympia Transit Center",1,6002,6639_shp,1,1
622,3,t852-b4B3-sl3,"To The Meadows",0,1203,6336_shp,1,1
622,3,t8A3-b4B3-sl3,"To Olympia Transit Center",1,1203,6639_shp,1,1
